unit,cycle,sensor_14,sensor_7,sensor_15,sensor_10,sensor_18,sensor_24,sensor_23,sensor_5,sensor_20,sensor_6,RUL
19,125,47.98,1419.75,520.4,551.93,8.4764,23.2692,38.59,643.61,394,1596.71,33
19,126,47.82,1421.15,520.94,552.34,8.4877,23.2356,38.55,643.09,394,1598.24,32
19,127,48.0,1419.81,520.57,552.68,8.4791,23.2953,38.62,643.25,393,1596.18,31
19,128,48.07,1419.46,520.29,552.27,8.4803,23.1868,38.56,643.18,395,1603.68,30
19,129,47.94,1420.91,520.86,552.27,8.4572,23.2079,38.51,643.44,394,1589.42,29
19,130,47.86,1418.48,520.32,551.9,8.4336,23.1258,38.69,643.41,396,1595.04,28
19,131,47.93,1420.61,520.56,552.27,8.4633,23.2253,38.46,642.98,394,1594.07,27
19,132,48.0,1420.91,520.52,552.05,8.4731,23.0466,38.51,643.39,395,1592.53,26
19,133,47.89,1418.44,520.36,551.74,8.4726,23.1752,38.55,643.07,395,1593.66,25
19,134,47.85,1413.51,519.7,551.68,8.4955,23.0666,38.53,643.46,393,1600.85,24
19,135,47.88,1425.2,519.73,552.94,8.4988,23.2025,38.49,643.13,396,1598.99,23
19,136,47.79,1422.71,520.25,551.76,8.5123,23.2237,38.53,642.92,397,1597.09,22
19,137,47.8,1428.05,519.62,552.25,8.4547,23.0693,38.44,643.28,395,1594.5,21
19,138,47.95,1423.31,520.11,552.2,8.515,23.161,38.72,643.11,397,1598.76,20
19,139,47.96,1425.36,520.29,550.69,8.4808,22.9693,38.6,643.54,396,1601.65,19
19,140,48.17,1417.45,519.93,551.81,8.4837,23.0929,38.58,643.32,395,1597.76,18
19,141,47.92,1421.72,520.41,551.78,8.464,23.1695,38.64,643.23,393,1599.42,17
19,142,47.96,1416.28,519.93,551.36,8.4703,23.2697,38.57,643.65,396,1592.36,16
19,143,48.06,1427.12,519.76,551.58,8.4631,23.1593,38.66,643.8,395,1599.1,15
19,144,47.97,1425.19,520.04,551.58,8.5121,23.2047,38.55,643.68,395,1590.73,14
19,145,48.08,1421.19,519.46,551.96,8.4982,23.148,38.55,642.79,393,1597.69,13
19,146,48.18,1424.03,519.52,552.16,8.521,23.0104,38.49,643.03,395,1605.27,12
19,147,48.24,1420.42,519.85,551.83,8.501,23.1683,38.54,643.48,396,1604.18,11
19,148,48.05,1425.86,520.43,551.93,8.519,23.0838,38.62,643.01,398,1605.53,10
19,149,48.0,1421.34,519.3,551.76,8.5168,23.1173,38.43,643.57,397,1604.98,9
19,150,48.14,1431.34,519.79,551.38,8.4934,23.1234,38.5,643.51,395,1604.42,8
19,151,48.09,1431.72,519.82,551.4,8.494,23.0814,38.52,643.94,397,1603.13,7
19,152,48.16,1431.3,519.79,552.2,8.4974,23.0703,38.58,643.66,395,1603.8,6
19,153,48.14,1427.77,519.62,550.73,8.5113,23.1006,38.6,643.45,396,1596.48,5
19,154,48.14,1426.73,519.8,551.33,8.5145,23.047,38.55,643.99,397,1600.85,4
19,155,48.15,1433.78,519.45,551.24,8.5215,23.053,38.23,642.92,395,1601.97,3
19,156,48.14,1430.45,519.67,550.9,8.538,23.0858,38.47,643.44,396,1601.17,2
19,157,48.01,1426.98,519.5,551.22,8.5381,23.0758,38.16,643.43,395,1597.38,1
19,158,48.23,1433.97,519.22,550.84,8.5343,22.9405,38.28,643.34,396,1605.58,0
20,1,47.56,1404.3,521.93,553.44,8.4498,23.2767,38.88,643.0,391,1589.87,233
20,2,47.67,1406.6,520.66,553.77,8.4217,23.2626,38.79,642.72,393,1588.75,232
20,3,47.49,1404.3,521.14,552.91,8.4432,23.276,38.79,642.9,391,1587.31,231
20,4,47.61,1417.06,521.63,553.69,8.439,23.2784,38.87,642.42,393,1583.0,230
20,5,47.55,1406.9,521.48,553.06,8.4171,23.2748,38.88,642.55,392,1585.71,229
20,6,47.48,1403.67,521.62,552.42,8.4453,23.3133,38.82,643.16,393,1586.19,228
20,7,47.56,1404.13,521.07,554.4,8.4528,23.2666,38.94,642.44,392,1583.76,227
20,8,47.46,1408.09,521.09,553.43,8.4364,23.2775,38.79,642.66,392,1589.12,226
20,9,47.61,1403.87,521.43,553.46,8.4559,23.3822,38.88,642.39,392,1584.35,225
20,10,47.48,1397.76,521.9,553.64,8.4414,23.4045,38.89,642.73,392,1585.04,224
20,11,47.42,1410.55,521.51,553.34,8.4197,23.2635,38.84,642.56,394,1586.04,223
20,12,47.54,1407.66,521.69,554.31,8.4545,23.3024,38.66,642.39,393,1585.47,222
20,13,47.37,1405.47,521.45,553.92,8.4751,23.2503,38.7,642.76,394,1589.63,221
20,14,47.6,1411.72,521.67,552.96,8.4054,23.3803,38.93,642.31,392,1591.06,220
20,15,47.61,1406.63,521.28,553.42,8.4377,23.3967,38.94,641.83,393,1592.49,219
20,16,47.42,1399.9,522.03,553.36,8.4111,23.3011,38.83,642.45,394,1589.62,218
20,17,47.54,1405.1,521.52,552.78,8.446,23.231,38.78,642.52,391,1588.52,217
20,18,47.52,1404.53,520.19,554.07,8.4085,23.3501,38.9,642.63,393,1589.33,216
20,19,47.37,1403.45,520.99,553.66,8.4607,23.2071,38.89,643.1,393,1593.38,215
20,20,47.35,1406.23,521.31,553.05,8.44,23.3233,38.78,642.78,392,1592.77,214
20,21,47.57,1411.61,521.48,554.02,8.4344,23.4263,38.78,642.59,394,1583.52,213
20,22,47.53,1405.34,521.68,553.23,8.4422,23.3007,38.94,642.59,392,1585.06,212
20,23,47.69,1406.85,521.3,553.68,8.4479,23.3758,38.94,643.3,394,1601.08,211
20,24,47.37,1402.29,521.22,553.14,8.4664,23.2466,38.86,642.61,393,1588.31,210
20,25,47.54,1407.26,521.52,553.85,8.4509,23.2967,38.97,642.22,393,1582.05,209
20,26,47.43,1410.81,521.34,553.57,8.4508,23.3192,38.71,642.48,394,1596.63,208
20,27,47.56,1404.13,521.67,553.25,8.4485,23.3431,38.85,643.11,393,1583.9,207
20,28,47.4,1404.01,521.17,553.3,8.4256,23.3833,38.78,642.52,391,1586.56,206
20,29,47.67,1412.5,521.6,553.51,8.418,23.3385,38.85,642.78,393,1587.38,205
20,30,47.53,1405.78,520.94,553.37,8.4731,23.1653,38.7,642.92,393,1596.94,204
20,31,47.57,1404.61,521.78,554.19,8.4334,23.3442,38.76,642.91,395,1591.65,203
20,32,47.3,1403.95,521.53,553.61,8.4505,23.26,38.76,642.39,394,1590.01,202
20,33,47.45,1405.04,521.35,552.91,8.4725,23.2933,38.88,642.87,393,1590.95,201
20,34,47.57,1400.07,521.35,553.27,8.4479,23.23,38.78,642.68,393,1594.78,200
20,35,47.53,1408.04,520.92,553.62,8.4404,23.2435,38.83,642.68,393,1593.0,199
20,36,47.37,1406.21,521.54,554.66,8.4676,23.4161,38.76,642.39,393,1590.16,198
20,37,47.33,1408.03,521.05,553.27,8.4277,23.39,38.72,642.86,395,1585.03,197
20,38,47.53,1404.38,521.42,553.14,8.4333,23.2588,38.87,642.9,392,1593.58,196
20,39,47.38,1404.61,521.62,554.11,8.4304,23.3827,39.04,642.76,392,1590.26,195
20,40,47.63,1409.39,521.86,553.29,8.4449,23.3017,38.75,642.85,392,1582.87,194
20,41,47.61,1403.24,521.38,554.24,8.3917,23.3647,38.9,642.69,394,1588.76,193
20,42,47.57,1410.67,521.68,553.31,8.435,23.1774,38.75,642.68,393,1588.26,192
20,43,47.46,1402.22,521.04,553.41,8.4702,23.3041,39.09,642.25,392,1588.46,191
20,44,47.28,1406.18,521.41,554.13,8.4699,23.3076,38.69,642.55,394,1579.43,190
20,45,47.4,1412.98,521.36,553.39,8.442,23.2619,38.83,642.91,393,1589.92,189
20,46,47.54,1406.72,521.65,552.68,8.4218,23.2239,38.93,641.94,395,1587.3,188
20,47,47.61,1403.2,521.51,553.54,8.434,23.3577,38.93,642.59,395,1586.41,187
20,48,47.58,1415.13,521.31,553.59,8.4339,23.3285,38.78,642.7,394,1587.24,186
20,49,47.54,1410.36,521.41,553.26,8.4592,23.3159,38.8,642.52,393,1595.78,185
20,50,47.53,1404.24,521.06,553.59,8.4435,23.2622,38.81,642.56,393,1589.15,184
20,51,47.46,1406.11,521.13,553.11,8.4609,23.233,38.9,643.17,393,1588.28,183
20,52,47.42,1407.67,521.76,553.68,8.4438,23.2739,38.83,643.46,393,1589.91,182
20,53,47.64,1407.01,521.99,553.45,8.4658,23.2878,39.05,642.68,395,1585.19,181
20,54,47.61,1408.61,521.49,553.74,8.4488,23.4201,38.98,642.76,393,1584.28,180
20,55,47.51,1409.77,521.66,553.3,8.4483,23.2591,38.96,642.67,393,1595.03,179
20,56,47.58,1415.21,521.67,553.4,8.4164,23.2907,38.94,643.0,393,1589.89,178
20,57,47.51,1404.85,521.59,553.99,8.4343,23.294,38.86,642.69,390,1584.64,177
20,58,47.49,1410.07,521.61,552.63,8.4387,23.2305,38.88,642.56,392,1592.77,176
20,59,47.64,1407.96,521.63,553.06,8.4483,23.2829,38.7,642.89,393,1586.18,175
20,60,47.47,1408.67,521.09,552.65,8.4581,23.275,38.75,643.15,394,1585.89,174
20,61,47.32,1409.54,521.81,553.4,8.455,23.3002,38.83,642.29,392,1588.64,173
20,62,47.41,1402.1,520.83,552.69,8.4092,23.2064,38.91,642.09,391,1588.38,172
20,63,47.43,1411.68,521.59,553.7,8.418,23.2909,38.78,642.7,394,1588.44,171
20,64,47.53,1411.22,521.38,552.85,8.44,23.3248,38.84,642.56,393,1589.55,170
20,65,47.51,1407.01,521.65,553.95,8.4251,23.4223,38.83,642.81,394,1580.74,169
20,66,47.51,1404.98,521.2,551.82,8.4593,23.2613,38.76,642.32,392,1584.07,168
20,67,47.38,1407.67,521.54,553.17,8.4577,23.3067,38.8,642.5,393,1593.76,167
20,68,47.54,1406.39,521.18,553.02,8.4292,23.3743,38.66,642.18,393,1586.15,166
20,69,47.38,1404.19,521.29,553.28,8.4573,23.302,38.73,642.28,393,1592.13,165
20,70,47.45,1408.9,520.96,553.18,8.4021,23.3289,38.81,642.5,393,1590.96,164
20,71,47.5,1406.93,521.51,553.5,8.4797,23.2532,38.93,642.34,394,1588.94,163
20,72,47.62,1398.84,521.81,553.74,8.4701,23.2108,38.83,642.73,391,1590.7,162
20,73,47.66,1402.21,521.12,553.97,8.4661,23.1704,38.79,642.35,392,1594.4,161
20,74,47.5,1414.01,521.42,553.44,8.4571,23.3986,38.95,642.53,393,1597.95,160
20,75,47.62,1406.72,521.87,553.37,8.4613,23.3528,38.87,642.98,394,1587.91,159
20,76,47.53,1399.4,521.42,553.62,8.4348,23.3029,38.76,642.12,394,1592.48,158
20,77,47.52,1410.4,521.94,552.55,8.4364,23.3197,38.81,642.5,393,1589.91,157
20,78,47.49,1406.63,521.75,552.46,8.4145,23.3192,38.77,642.18,393,1586.29,156
20,79,47.51,1414.27,521.42,553.35,8.43,23.2583,38.83,642.58,393,1586.81,155
20,80,47.46,1413.43,521.93,553.35,8.4315,23.2943,38.8,642.4,393,1589.25,154
20,81,47.63,1411.33,521.34,553.64,8.448,23.4235,38.76,643.09,393,1589.36,153
20,82,47.55,1411.86,521.62,553.48,8.4394,23.2727,38.96,642.54,391,1593.93,152
20,83,47.63,1402.75,521.06,552.49,8.4846,23.3133,38.69,643.2,391,1596.52,151
20,84,47.44,1408.82,521.36,553.53,8.4453,23.2789,38.75,642.37,392,1588.61,150
20,85,47.47,1412.57,521.51,552.57,8.4454,23.2369,38.78,642.22,393,1587.6,149
20,86,47.42,1406.15,521.61,553.18,8.4384,23.4045,38.69,642.97,394,1590.15,148
20,87,47.53,1410.69,521.61,553.44,8.4147,23.2796,38.84,642.16,393,1592.56,147
20,88,47.52,1411.53,521.16,553.55,8.4409,23.3322,38.98,642.49,392,1595.1,146
20,89,47.46,1412.23,521.56,552.42,8.4741,23.311,38.84,642.69,393,1593.79,145
20,90,47.44,1408.04,521.64,552.72,8.4137,23.3096,38.79,643.07,394,1594.25,144
20,91,47.51,1407.24,521.41,552.62,8.4123,23.2504,38.76,642.47,395,1589.57,143
20,92,47.73,1414.36,521.25,554.05,8.4384,23.1659,38.76,643.2,393,1586.33,142
20,93,47.62,1409.78,521.27,553.41,8.466,23.2592,38.86,642.66,393,1601.51,141
20,94,47.56,1406.97,521.88,553.78,8.4072,23.3717,38.79,643.05,394,1589.38,140
20,95,47.42,1403.4,521.86,552.71,8.4386,23.3039,38.87,642.89,394,1597.01,139
20,96,47.59,1408.4,521.16,552.9,8.4466,23.3181,38.78,642.86,393,1593.33,138
20,97,47.65,1408.42,521.0,552.93,8.4367,23.2089,38.94,643.38,392,1590.61,137
20,98,47.63,1403.14,521.71,553.54,8.4485,23.335,38.88,643.09,393,1596.53,136
20,99,47.42,1415.57,521.24,553.43,8.4493,23.2234,38.93,642.29,393,1591.27,135
20,100,47.54,1405.75,521.03,553.07,8.4343,23.2563,38.65,642.87,394,1592.56,134
20,101,47.62,1409.94,520.88,553.09,8.4615,23.3331,38.97,642.28,393,1588.07,133
20,102,47.66,1404.37,521.08,553.17,8.457,23.2615,38.76,642.94,393,1591.15,132
20,103,47.46,1407.17,521.75,553.25,8.446,23.2814,38.8,643.16,393,1594.68,131
20,104,47.34,1406.89,521.71,553.12,8.4214,23.2237,38.82,643.13,391,1587.03,130
20,105,47.66,1413.8,521.21,552.45,8.4386,23.3195,38.79,642.76,393,1580.84,129
20,106,47.45,1413.83,521.45,553.31,8.4393,23.2713,38.72,642.22,395,1589.26,128
20,107,47.66,1410.89,521.11,552.87,8.4372,23.2237,38.67,642.56,393,1588.92,127
20,108,47.57,1408.45,521.68,553.24,8.4528,23.3125,38.82,642.32,393,1585.96,126
20,109,47.45,1409.0,521.38,552.52,8.4349,23.2156,38.79,642.53,392,1588.51,125
20,110,47.78,1410.61,520.91,553.03,8.4366,23.2607,38.74,642.62,392,1584.45,124
20,111,47.58,1405.06,521.45,553.36,8.434,23.2636,38.94,642.86,393,1590.05,123
20,112,47.73,1419.48,520.82,553.64,8.4348,23.3227,38.69,642.58,394,1592.34,122
20,113,47.54,1407.37,520.45,553.42,8.4672,23.3092,38.83,642.96,393,1592.95,121
20,114,47.59,1403.16,521.51,553.35,8.47,23.2415,38.77,642.98,393,1593.88,120
20,115,47.5,1412.45,521.76,553.3,8.4493,23.2474,38.73,642.73,394,1592.16,119
20,116,47.82,1408.38,521.45,553.0,8.4435,23.2964,38.72,642.47,394,1595.27,118
20,117,47.69,1416.9,521.68,553.62,8.4683,23.2988,38.77,643.06,392,1590.81,117
20,118,47.73,1415.72,520.89,553.6,8.4446,23.3293,38.81,642.55,393,1587.34,116
20,119,47.69,1407.61,521.52,553.54,8.4563,23.3315,38.76,642.55,394,1592.14,115
20,120,47.5,1410.99,520.77,553.0,8.4339,23.2364,38.89,642.58,394,1586.67,114
20,121,47.62,1409.02,521.53,553.11,8.453,23.3508,38.68,642.96,395,1591.04,113
20,122,47.62,1421.62,521.54,552.8,8.4346,23.2506,38.59,642.71,394,1590.26,112
20,123,47.62,1414.97,520.98,552.77,8.4516,23.3264,38.73,642.68,394,1587.22,111
20,124,47.63,1415.17,521.36,553.2,8.4437,23.2722,38.82,642.56,394,1596.01,110
20,125,47.71,1409.01,521.65,553.45,8.4587,23.2647,38.69,642.56,394,1593.75,109
20,126,47.61,1413.12,521.36,552.71,8.4697,23.2043,38.79,642.91,394,1596.42,108
20,127,47.52,1413.4,521.07,553.42,8.4333,23.2313,38.68,642.92,393,1594.01,107
20,128,47.52,1411.4,521.67,553.37,8.4356,23.2587,38.76,642.74,393,1595.71,106
20,129,47.79,1421.01,521.6,553.44,8.4173,23.242,38.82,642.25,393,1594.04,105
20,130,47.67,1408.14,521.28,552.54,8.4576,23.3206,38.74,642.45,394,1592.86,104
20,131,47.57,1413.62,521.39,552.36,8.4446,23.3337,38.81,642.69,394,1586.67,103
20,132,47.7,1407.34,520.54,553.17,8.4121,23.2953,38.61,642.2,394,1590.09,102
20,133,47.59,1410.09,521.35,553.19,8.4603,23.2711,38.71,642.58,394,1594.52,101
20,134,47.66,1415.42,521.31,553.08,8.4661,23.3411,38.76,642.99,393,1587.89,100
20,135,47.52,1412.36,521.3,553.02,8.451,23.1733,38.62,642.64,394,1587.12,99
20,136,47.59,1410.97,521.31,552.89,8.4641,23.3832,38.93,642.65,395,1597.03,98
20,137,47.57,1413.35,521.57,553.55,8.4452,23.3033,38.75,643.02,394,1598.18,97
20,138,47.61,1412.27,521.16,553.55,8.4279,23.2034,38.67,642.79,393,1592.56,96
20,139,47.69,1410.97,521.44,552.7,8.4398,23.1815,38.9,642.75,394,1590.01,95
20,140,47.61,1407.27,521.22,553.55,8.4628,23.2348,38.68,642.62,394,1600.27,94
20,141,47.62,1420.41,521.73,552.92,8.4522,23.1094,38.84,642.9,395,1599.73,93
20,142,47.58,1416.28,520.8,552.97,8.418,23.2429,38.59,642.41,393,1591.21,92
20,143,47.51,1416.04,521.28,552.6,8.4664,23.2783,38.69,643.39,394,1592.93,91
20,144,47.65,1416.54,521.22,552.68,8.4845,23.3204,38.82,642.72,394,1594.93,90
20,145,47.67,1414.15,521.44,553.46,8.4415,23.199,38.54,642.98,393,1596.6,89
20,146,47.82,1404.64,521.13,553.24,8.4609,23.1918,38.67,643.05,394,1592.33,88
20,147,47.71,1409.92,520.85,553.99,8.4524,23.2974,38.78,643.19,393,1589.88,87
20,148,47.68,1412.77,521.48,553.18,8.4496,23.2748,38.75,642.93,394,1590.95,86
20,149,47.69,1412.56,521.69,553.72,8.4162,23.1124,38.7,643.06,393,1598.73,85
20,150,47.64,1417.73,520.92,553.35,8.4814,23.3095,38.75,642.7,395,1600.21,84
20,151,47.8,1409.21,521.64,553.05,8.4717,23.2525,38.69,643.1,395,1594.23,83
20,152,47.59,1401.58,520.89,553.04,8.4943,23.2657,38.74,642.41,393,1594.61,82
20,153,47.49,1412.65,520.98,553.11,8.45,23.2965,38.62,642.86,394,1588.39,81
20,154,47.79,1407.12,521.03,552.94,8.4504,23.2014,38.76,642.38,393,1590.07,80
20,155,47.77,1411.45,520.69,552.37,8.4186,23.2963,38.67,643.09,393,1593.13,79
20,156,47.93,1412.73,521.07,553.09,8.4519,23.1988,38.65,642.73,393,1591.78,78
20,157,47.67,1418.07,521.33,552.9,8.4801,23.2796,38.87,642.31,394,1591.12,77
20,158,47.79,1417.94,521.23,552.84,8.4683,23.212,38.95,642.44,394,1594.7,76
20,159,47.65,1417.95,520.5,553.34,8.4488,23.2674,38.63,642.71,395,1584.55,75
20,160,47.81,1415.59,521.27,552.9,8.4556,23.1871,38.73,643.31,397,1595.32,74
20,161,47.89,1416.61,521.05,552.49,8.4465,23.1748,38.58,642.94,393,1595.83,73
20,162,47.61,1415.99,520.87,552.3,8.4634,23.1721,38.82,643.14,394,1593.15,72
20,163,47.66,1412.52,520.62,552.88,8.4582,23.2628,38.84,643.23,395,1595.8,71
20,164,47.57,1421.13,520.52,553.49,8.4629,23.229,38.79,643.17,394,1593.99,70
20,165,47.76,1410.17,520.91,552.73,8.4694,23.1233,38.87,642.64,392,1601.0,69
20,166,47.83,1416.29,521.03,552.65,8.4338,23.3285,38.76,642.69,396,1590.41,68
20,167,47.71,1410.74,520.83,552.55,8.4519,23.176,38.63,642.65,394,1589.78,67
20,168,47.81,1414.58,521.02,552.54,8.4653,23.1948,38.66,643.13,395,1599.66,66
20,169,47.74,1413.95,520.82,552.35,8.4925,23.251,38.81,642.37,395,1592.26,65
20,170,47.64,1417.33,520.78,552.5,8.4758,23.2537,38.6,642.18,393,1593.13,64
20,171,47.63,1421.32,519.82,552.48,8.4697,23.3033,38.66,643.06,393,1598.96,63
20,172,47.83,1414.06,521.08,552.69,8.4567,23.1996,38.78,642.32,394,1596.24,62
20,173,47.8,1413.52,520.79,553.1,8.4873,23.2269,38.54,642.9,395,1592.72,61
20,174,47.79,1413.39,520.41,552.95,8.4328,23.1606,38.65,642.87,395,1597.12,60
20,175,47.81,1422.24,521.04,552.62,8.4394,23.2445,38.63,642.77,395,1596.39,59
20,176,47.75,1413.4,521.01,553.05,8.4602,23.2303,38.78,643.46,395,1600.36,58
20,177,47.74,1414.73,520.56,553.3,8.4738,23.1155,38.69,642.92,395,1592.53,57
20,178,47.9,1411.79,521.19,552.8,8.4416,23.3174,38.53,642.7,395,1594.94,56
20,179,47.82,1415.72,520.82,552.81,8.4593,23.2629,38.59,643.64,396,1599.76,55
20,180,47.74,1414.35,520.87,551.96,8.4623,23.1929,38.66,642.95,394,1597.33,54
20,181,47.7,1420.56,521.1,553.02,8.4378,23.1033,38.6,643.08,395,1595.05,53
20,182,47.82,1422.16,520.54,552.85,8.4591,23.1215,38.76,642.76,394,1603.03,52
20,183,47.71,1412.47,520.87,553.04,8.5117,23.2129,38.67,642.95,395,1595.68,51
20,184,47.6,1418.07,520.89,552.77,8.4635,23.2477,38.49,643.39,394,1596.49,50
20,185,47.78,1420.81,520.78,552.95,8.5035,23.236,38.59,643.15,396,1597.62,49
20,186,47.82,1422.57,520.94,551.93,8.4512,23.1286,38.63,643.11,394,1600.42,48
20,187,47.8,1421.44,521.38,552.81,8.44,23.3172,38.66,643.1,395,1598.74,47
20,188,47.97,1421.45,520.92,552.12,8.4837,23.2216,38.72,643.5,395,1597.0,46
20,189,47.89,1418.05,521.26,552.74,8.4764,23.2704,38.61,643.05,395,1594.45,45
20,190,47.64,1416.25,520.29,552.56,8.5047,23.2866,38.52,643.63,394,1591.84,44
20,191,47.8,1420.17,520.66,552.05,8.4617,23.1973,38.67,643.05,395,1597.64,43
20,192,47.87,1417.58,520.06,552.72,8.4928,23.261,38.63,643.36,396,1597.5,42
20,193,48.1,1418.62,520.21,552.52,8.4537,23.1715,38.68,643.22,395,1592.26,41
20,194,47.93,1420.46,520.44,551.95,8.473,23.1526,38.63,643.63,395,1593.07,40
20,195,47.72,1413.66,520.91,552.89,8.5006,23.1441,38.65,643.17,395,1596.56,39
20,196,47.88,1422.88,520.7,551.74,8.4568,23.0713,38.74,642.89,394,1601.31,38
20,197,47.99,1411.02,520.28,552.88,8.4787,23.1269,38.68,642.81,395,1594.41,37
20,198,47.9,1421.81,521.2,552.03,8.484,23.1019,38.55,642.69,394,1599.15,36
20,199,48.06,1418.58,520.81,552.39,8.5218,23.2158,38.63,643.57,394,1591.15,35
20,200,47.86,1422.65,520.99,552.27,8.4909,23.2385,38.52,642.95,395,1595.89,34
20,201,47.92,1417.28,520.29,551.49,8.4816,23.07,38.52,643.24,395,1593.58,33
20,202,47.84,1415.63,520.29,552.29,8.4862,23.221,38.67,643.03,395,1588.35,32
20,203,47.76,1421.12,520.46,552.29,8.459,23.0613,38.58,643.5,396,1600.79,31
20,204,48.15,1433.21,519.72,552.04,8.4656,23.1044,38.47,642.54,396,1601.47,30
20,205,47.72,1425.26,520.23,552.45,8.4833,23.1094,38.6,642.6,395,1594.3,29
20,206,47.92,1411.04,520.33,551.41,8.4703,23.2369,38.87,643.05,396,1597.72,28
20,207,47.99,1424.85,520.53,551.63,8.4903,23.067,38.53,643.37,395,1596.99,27
20,208,48.09,1426.51,520.71,552.09,8.4899,23.1406,38.52,642.78,394,1599.24,26
20,209,47.89,1420.31,520.43,551.36,8.4785,23.0521,38.58,642.97,395,1601.54,25
20,210,47.96,1420.29,519.74,552.33,8.4903,23.2342,38.58,643.66,395,1597.72,24
20,211,48.13,1420.74,520.24,551.78,8.5043,23.204,38.49,643.74,396,1595.32,23
20,212,48.02,1420.51,520.01,552.08,8.4715,23.1415,38.67,643.6,395,1601.16,22
20,213,48.04,1426.23,520.45,551.96,8.5071,23.1659,38.69,643.61,394,1600.96,21
20,214,47.96,1423.82,519.91,551.9,8.5085,22.9923,38.55,643.6,396,1598.48,20
20,215,47.95,1427.83,520.48,551.37,8.5027,23.1,38.42,643.71,397,1600.26,19
20,216,48.01,1426.99,520.13,551.65,8.5006,23.0235,38.64,643.72,395,1602.51,18
20,217,48.0,1419.65,520.34,552.47,8.5402,23.1025,38.51,644.12,395,1600.51,17
20,218,47.95,1426.75,519.41,551.55,8.507,23.06,38.49,643.51,395,1597.19,16
20,219,47.94,1424.92,520.04,551.97,8.488,23.1529,38.3,643.36,396,1600.44,15
20,220,47.99,1426.76,519.72,552.72,8.5325,23.1548,38.64,643.41,396,1594.88,14
20,221,48.05,1417.47,519.29,552.29,8.5172,23.0966,38.71,643.17,395,1601.99,13
20,222,48.13,1425.51,520.07,551.92,8.4841,23.137,38.35,643.52,394,1597.12,12
20,223,48.0,1433.5,520.09,551.66,8.5054,23.0636,38.51,643.47,395,1600.6,11
20,224,47.94,1417.01,519.44,552.3,8.514,23.1708,38.56,643.13,397,1599.29,10
20,225,48.09,1420.89,519.92,550.43,8.4936,23.0928,38.47,643.89,395,1595.15,9
20,226,48.04,1425.52,520.1,551.51,8.51,23.1189,38.61,643.49,395,1597.07,8
20,227,48.19,1426.9,520.43,551.86,8.5451,23.0524,38.43,643.3,396,1600.38,7
20,228,47.99,1423.29,520.05,550.78,8.5072,23.1634,38.58,644.03,395,1592.36,6
20,229,48.21,1429.25,520.01,551.15,8.4967,23.0636,38.38,643.34,395,1597.71,5
20,230,48.16,1431.45,520.12,552.2,8.4887,23.1231,38.6,643.57,396,1605.67,4
20,231,48.41,1429.72,519.74,550.84,8.48,22.9885,38.74,643.89,397,1603.35,3
20,232,48.17,1432.08,519.28,551.34,8.523,23.146,38.33,643.85,397,1608.02,2
20,233,48.23,1437.23,519.97,551.67,8.5058,22.9783,38.46,643.93,396,1601.9,1
20,234,48.15,1430.93,519.73,551.74,8.5433,22.9964,38.57,643.86,397,1598.43,0
21,1,47.44,1410.66,521.76,553.57,8.4181,23.3554,38.9,642.24,395,1582.88,194
21,2,47.25,1404.54,521.39,553.22,8.3895,23.23,38.81,642.27,392,1582.13,193
21,3,47.43,1408.88,521.26,553.21,8.4454,23.3471,38.69,642.47,392,1589.73,192
21,4,47.35,1409.45,521.81,553.3,8.3913,23.4179,39.0,642.5,393,1587.18,191
21,5,47.57,1401.46,521.82,553.03,8.4825,23.2637,38.88,642.21,393,1596.51,190
21,6,47.46,1401.04,521.7,553.95,8.4145,23.4954,38.95,642.37,391,1592.15,189
21,7,47.32,1397.77,521.5,553.21,8.4465,23.3536,38.94,642.45,392,1593.79,188
21,8,47.4,1407.8,521.96,553.48,8.4318,23.3867,38.91,642.44,392,1585.67,187
21,9,47.38,1402.62,522.04,553.0,8.4487,23.2562,39.03,641.91,391,1590.36,186
21,10,47.34,1404.6,521.46,552.57,8.4286,23.2975,38.81,642.25,392,1582.71,185
21,11,47.39,1403.51,522.17,554.37,8.4436,23.4113,38.81,642.51,392,1585.7,184
21,12,47.52,1398.53,522.01,553.55,8.4336,23.3711,39.01,642.02,392,1590.84,183
21,13,47.52,1405.33,522.04,553.23,8.455,23.3916,38.89,642.49,392,1587.28,182
21,14,47.43,1408.25,522.27,553.68,8.4237,23.379,38.93,642.76,391,1589.09,181
21,15,47.54,1400.25,521.56,553.46,8.4479,23.371,38.89,642.63,393,1587.31,180
21,16,47.5,1403.06,521.48,553.67,8.4599,23.3728,38.96,642.53,394,1591.64,179
21,17,47.51,1402.04,521.34,554.46,8.3877,23.3632,38.79,642.42,392,1581.82,178
21,18,47.5,1404.68,521.43,553.92,8.406,23.357,38.92,642.83,392,1588.93,177
21,19,47.31,1405.51,521.9,554.13,8.4181,23.3561,38.98,641.95,393,1587.76,176
21,20,47.26,1406.4,522.29,553.98,8.4522,23.4062,38.83,642.15,392,1585.71,175
21,21,47.41,1402.15,521.69,553.49,8.4304,23.3401,38.89,643.19,393,1585.38,174
21,22,47.16,1402.64,521.86,553.92,8.4256,23.376,38.87,642.1,390,1588.54,173
21,23,47.41,1410.76,521.4,553.72,8.4147,23.2788,38.9,642.44,392,1592.31,172
